chrom,start,end,name
chr11,43308712,43308947,blacklist_731
chr11,43749161,43749291,blacklist_732
chr11,44462530,44462925,blacklist_733
chr11,48825720,48826022,blacklist_734
chr11,48977998,48979798,blacklist_735
chr11,49037498,49041498,blacklist_736
chr11,49050698,49051898,blacklist_737
chr11,49097374,49097700,blacklist_738
chr11,49824586,49824933,blacklist_739
chr11,50450067,50450350,blacklist_740
chr11,50483450,50483759,blacklist_741
chr11,51455624,51455933,blacklist_742
chr11,52554098,52555198,blacklist_743
chr11,53235106,53235242,blacklist_744
chr11,53953098,53954398,blacklist_745
chr11,54137659,54142861,blacklist_746
chr11,54401198,54402498,blacklist_747
chr11,54682763,54683025,blacklist_748
chr11,54836140,54836441,blacklist_749
chr11,56001436,56001730,blacklist_750
chr11,56397757,56398035,blacklist_751
chr11,56591798,56593198,blacklist_752
chr11,57176043,57176240,blacklist_753
chr11,57302498,57302822,blacklist_754
chr11,57568761,57568991,blacklist_755
chr11,58831163,58831321,blacklist_756
chr11,59006010,59006249,blacklist_757
chr11,60560945,60561087,blacklist_758
chr11,60573536,60573818,blacklist_759
chr11,60574298,60578398,blacklist_760
chr11,60585298,60591598,blacklist_761
chr11,60597598,60602298,blacklist_762
chr11,60619452,60620698,blacklist_763
chr11,60628098,60641398,blacklist_764
chr11,60647698,60649098,blacklist_765
chr11,60663698,60671498,blacklist_766
chr11,60679177,60684498,blacklist_767
chr11,64682557,64682712,blacklist_768
chr11,66631698,66632998,blacklist_769
chr11,69213315,69213600,blacklist_770
chr11,69319481,69319776,blacklist_771
chr11,70221287,70221415,blacklist_772
chr11,72552476,72552762,blacklist_773
chr11,72765821,72766114,blacklist_774
chr11,72899487,72899796,blacklist_775
chr11,73437793,73438071,blacklist_776
chr11,73610898,73612098,blacklist_777
chr11,77295198,77296398,blacklist_778
chr11,77299237,77299407,blacklist_779
chr11,77426306,77426549,blacklist_780
chr11,78195454,78195718,blacklist_781
chr11,79234798,79235898,blacklist_782
chr11,79246823,79246963,blacklist_783
chr11,82740922,82741170,blacklist_784
chr11,82982391,82982853,blacklist_785
chr11,83150798,83152098,blacklist_786
chr11,84626766,84626893,blacklist_787
chr11,86728589,86728814,blacklist_788
chr11,86970609,86970852,blacklist_789
chr11,88966083,88971766,blacklist_790
chr11,89079460,89084348,blacklist_791
chr11,90538811,90539067,chrM_7
chr11,90538813,90538867,blacklist_792
chr11,90539003,90539035,blacklist_793
chr11,90539036,90539071,blacklist_794
chr11,90539102,90539137,blacklist_795
chr11,91924419,91924750,blacklist_796
chr11,92141575,92141787,blacklist_797
chr11,94240817,94241136,blacklist_798
chr11,94657514,94657671,blacklist_799
chr11,96080486,96081986,blacklist_800
chr11,97260250,97260546,blacklist_801
chr11,97725072,97725189,blacklist_802
chr11,98116318,98116600,blacklist_803
chr11,98127715,98127937,blacklist_804
chr11,98653002,98653302,blacklist_805
chr11,101340559,101340682,blacklist_806
chr11,101739833,101740689,blacklist_807
chr11,102483955,102484181,blacklist_808
chr11,103013586,103014786,blacklist_809
chr11,103048086,103049486,blacklist_810
chr11,103420953,103421276,blacklist_811
chr11,103756978,103757252,blacklist_812
chr11,104072939,104073178,blacklist_813
chr11,104849443,104849680,blacklist_814
chr11,105299471,105299627,blacklist_815
chr11,107050086,107051186,blacklist_816
chr11,107059657,107060029,blacklist_817
chr11,107199312,107199568,blacklist_818
chr11,107282070,107282346,blacklist_819
chr11,107482880,107483103,blacklist_820
chr11,107954488,107955084,blacklist_821
chr11,109009311,109014431,blacklist_822
chr11,110422140,110422450,blacklist_823
chr11,110884449,110884872,blacklist_824
chr11,111220086,111221886,blacklist_825
chr11,112010982,112011092,blacklist_826
chr11,112289820,112290099,blacklist_827
chr11,113790370,113790782,blacklist_828
chr11,115034186,115035986,blacklist_829
chr11,115047624,115048004,blacklist_830
chr11,115048446,115048826,blacklist_831
chr11,115664665,115664849,blacklist_832
chr11,115715556,115715841,blacklist_833
chr11,116360972,116361109,blacklist_834
chr11,116498943,116499149,blacklist_835
chr11,116738984,116739410,blacklist_836
chr11,116740580,116741600,blacklist_837
chr11,116741635,116759254,blacklist_838
chr11,116764394,116768569,blacklist_839
chr11,116774752,116775475,blacklist_840
chr11,116790586,116791686,blacklist_841
chr11,118145012,118145260,blacklist_842
chr11,120319800,120319958,blacklist_843
chr11,120528142,120528343,blacklist_844
chr11,120832809,120833009,blacklist_845
chr11,121181753,121182014,blacklist_846
chr11,121979999,121980043,blacklist_847
chr12,3028200,3029400,blacklist_848
chr12,3060000,3062900,blacklist_849
chr12,3107379,3112582,blacklist_850
chr12,3234900,3236100,blacklist_851
chr12,3743243,3743389,blacklist_852
chr12,4077429,4077618,chrM_8
chr12,4077506,4077538,blacklist_853
chr12,4110800,4112000,blacklist_854
chr12,4218700,4222300,blacklist_855
chr12,4233400,4234900,blacklist_856
chr12,4466822,4467922,blacklist_857
chr12,4788327,4788472,blacklist_858
chr12,5054979,5055471,blacklist_859
chr12,5055893,5056367,blacklist_860
chr12,5059078,5059572,blacklist_861
chr12,5613994,5617494,blacklist_862
chr12,5832394,5833694,blacklist_863
chr12,6513294,6521294,blacklist_864
chr12,6776194,6777394,blacklist_865
chr12,7434900,7435109,blacklist_866
chr12,7926204,7926338,blacklist_867
chr12,7938294,7939494,blacklist_868
chr12,8498794,8499994,blacklist_869
chr12,8577594,8585794,blacklist_870
chr12,9029594,9030694,blacklist_871
chr12,9032052,9032349,blacklist_872
chr12,9301194,9302694,blacklist_873
chr12,10698294,10700494,blacklist_874
chr12,11190994,11192594,blacklist_875
chr12,12658794,12662694,blacklist_876
chr12,14858234,14858390,blacklist_877
chr12,15028294,15030794,blacklist_878
chr12,15253480,15253724,blacklist_879
chr12,15257694,15259094,blacklist_880
chr12,15866094,15867994,blacklist_881
chr12,16746894,16748794,blacklist_882
chr12,17123994,17125794,blacklist_883
chr12,17819594,17821194,blacklist_884
chr12,17866394,17867494,blacklist_885
chr12,17967494,17968594,blacklist_886
chr12,17997512,17997745,blacklist_887
chr12,18060783,18061028,blacklist_888
chr12,18108117,18108322,blacklist_889
chr12,18219342,18219695,blacklist_890
chr12,18220173,18220447,blacklist_891
chr12,18265014,18265202,blacklist_892
chr12,18266015,18266386,blacklist_893
chr12,18318973,18319311,blacklist_894
chr12,18336193,18336404,blacklist_895
chr12,18336438,18336686,blacklist_896
chr12,18336738,18336917,blacklist_897
chr12,18338913,18339127,blacklist_898
chr12,18366847,18367080,blacklist_899
chr12,18624670,18625020,blacklist_900
chr12,18627408,18627936,blacklist_901
chr12,18648692,18648928,blacklist_902
chr12,18761039,18761496,blacklist_903
chr12,18766095,18766420,blacklist_904
chr12,18776370,18776739,blacklist_905
chr12,18824220,18824558,blacklist_906
chr12,18896145,18901945,blacklist_907
chr12,19087178,19087471,blacklist_908
chr12,19094468,19094787,blacklist_909
chr12,19095993,19096314,blacklist_910
chr12,19114481,19114686,blacklist_911
chr12,19161453,19161745,blacklist_912
chr12,19246811,19247109,blacklist_913
chr12,19248616,19248826,blacklist_914
chr12,19272019,19272192,blacklist_915
chr12,19312479,19313005,blacklist_916
chr12,19322545,19324045,blacklist_917
chr12,19358745,19359845,blacklist_918
chr12,19370945,19372245,blacklist_919
chr12,19499345,19500445,blacklist_920
chr12,19516345,19518245,blacklist_921
chr12,19542445,19543745,blacklist_922
chr12,19555803,19556728,blacklist_923
chr12,19581645,19583245,blacklist_924
chr12,19648341,19648660,blacklist_925
chr12,19649903,19650087,blacklist_926
chr12,19670634,19670901,blacklist_927
chr12,19672137,19672289,blacklist_928
chr12,19742216,19742505,blacklist_929
chr12,19760694,19760871,blacklist_930
chr12,19765016,19765152,blacklist_931
chr12,19784169,19784343,blacklist_932
chr12,19828399,19828655,blacklist_933
chr12,19829983,19830210,blacklist_934
chr12,19876304,19876493,blacklist_935
chr12,19913831,19914093,blacklist_936
chr12,19915200,19915383,blacklist_937
chr12,19915392,19915506,blacklist_938
chr12,19921715,19921934,blacklist_939
chr12,19938923,19939340,blacklist_940
chr12,19941763,19942044,blacklist_941
chr12,19943983,19944181,blacklist_942
chr12,19946945,19948245,blacklist_943
chr12,20094845,20096045,blacklist_944
chr12,20111845,20114245,blacklist_945
chr12,20136945,20138245,blacklist_946
chr12,20154311,20154530,blacklist_947
chr12,20165254,20165561,blacklist_948
chr12,20173345,20175945,blacklist_949
chr12,20187812,20188139,blacklist_950
chr12,20190862,20191338,blacklist_951
chr12,20223204,20223772,blacklist_952
chr12,20223814,20224390,blacklist_953
chr12,20226843,20227727,blacklist_954
chr12,20230045,20237445,blacklist_955
chr12,20250731,20250977,blacklist_956
chr12,20258145,20262145,blacklist_957
chr12,20267076,20267308,blacklist_958
chr12,20270145,20271856,blacklist_959
chr12,20274757,20275630,blacklist_960
chr12,20299417,20300919,blacklist_961
chr12,20337039,20343139,blacklist_962
chr12,20530039,20535239,blacklist_963
chr12,20565139,20567039,blacklist_964
chr12,20592939,20595239,blacklist_965
chr12,20734479,20734783,blacklist_966
chr12,20960715,20960970,blacklist_967
chr12,20995200,20995671,blacklist_968
chr12,21006390,21006644,blacklist_969
chr12,21580455,21580804,blacklist_970
chr12,21588279,21588644,blacklist_971
chr12,21590837,21591049,blacklist_972
chr12,21634182,21634432,blacklist_973
chr12,21753297,21753653,blacklist_974
chr12,21753837,21754110,blacklist_975
chr12,21769233,21770533,blacklist_976
chr12,21808029,21811029,blacklist_977
chr12,21849037,21850337,blacklist_978
chr12,21957352,21957618,blacklist_979
chr12,21961797,21962185,blacklist_980
chr12,22021448,22022548,blacklist_981
chr12,22054962,22055300,blacklist_982
chr12,22055748,22058648,blacklist_983
chr12,22064648,22066148,blacklist_984
chr12,22089767,22089985,blacklist_985
chr12,22090148,22093348,blacklist_986
chr12,22109608,22109863,blacklist_987
chr12,22158314,22159414,blacklist_988
chr12,22168614,22170514,blacklist_989
chr12,22175914,22177814,blacklist_990
chr12,22552839,22554439,blacklist_991
chr12,22569728,22569960,blacklist_992
chr12,22675163,22675399,blacklist_993
chr12,22679039,22680139,blacklist_994
chr12,22695140,22695476,blacklist_995
chr12,23025139,23026739,blacklist_996
chr12,23069239,23070439,blacklist_997
chr12,23084687,23084993,blacklist_998
chr12,23098048,23098384,blacklist_999
chr12,23156048,23156214,blacklist_1000
chr12,23185104,23185548,blacklist_1001
chr12,23186510,23186873,blacklist_1002
chr12,23199939,23205839,blacklist_1003
chr12,23216039,23225039,blacklist_1004
chr12,23571235,23572535,blacklist_1005
chr12,23578835,23580735,blacklist_1006
chr12,23597935,23606135,blacklist_1007
chr12,23683155,23683377,blacklist_1008
chr12,23757835,23766435,blacklist_1009
chr12,23780735,23781835,blacklist_1010
chr12,23787065,23787399,blacklist_1011
chr12,23796235,23797635,blacklist_1012
chr12,23851035,23852135,blacklist_1013
chr12,23913135,23914535,blacklist_1014
chr12,23937835,23939035,blacklist_1015
chr12,23946035,23947335,blacklist_1016
chr12,23969235,23970335,blacklist_1017
chr12,24021042,24021215,blacklist_1018
chr12,24027235,24030235,blacklist_1019
chr12,24261054,24261405,blacklist_1020
chr12,24284901,24285098,blacklist_1021
chr12,24359035,24365035,blacklist_1022
chr12,24377310,24377582,blacklist_1023
chr12,24393897,24394222,blacklist_1024
chr12,24394398,24394652,blacklist_1025
chr12,24407146,24407491,blacklist_1026
chr12,24441416,24441820,blacklist_1027
chr12,24865739,24866077,blacklist_1028
chr12,25311214,25311461,blacklist_1029
chr12,25750935,25752435,blacklist_1030
chr12,26598633,26598864,blacklist_1031
chr12,26727751,26728029,blacklist_1032
chr12,28691230,28691664,blacklist_1033
chr12,28927318,28927626,blacklist_1034
chr12,29027278,29027452,blacklist_1035
chr12,29048121,29048382,blacklist_1036
chr12,29112492,29112868,blacklist_1037
chr12,30473868,30474267,blacklist_1038
chr12,30577835,30579835,blacklist_1039
chr12,30991435,30996935,blacklist_1040
chr12,31499335,31500435,blacklist_1041
chr12,32217935,32219035,blacklist_1042
chr12,32541286,32541574,blacklist_1043
chr12,33877757,33878037,blacklist_1044
chr12,34027535,34029435,blacklist_1045
chr12,34073749,34073826,blacklist_1046
chr12,34130335,34132035,blacklist_1047
chr12,35809213,35810513,blacklist_1048
chr12,36033959,36034191,blacklist_1049
chr12,36104913,36107113,blacklist_1050
chr12,36337713,36343013,blacklist_1051
chr12,36419859,36419984,blacklist_1052
chr12,36954113,36955313,blacklist_1053
chr12,38030717,38031000,blacklist_1054
chr12,38038259,38038508,blacklist_1055
chr12,38039813,38040913,blacklist_1056
chr12,38747013,38748913,blacklist_1057
chr12,40222013,40223913,blacklist_1058
chr12,40647634,40647958,blacklist_1059
chr12,41514213,41516113,blacklist_1060
chr12,41777908,41778032,blacklist_1061
chr12,41868235,41868777,blacklist_1062
chr12,42124913,42126013,blacklist_1063
chr12,42667213,42668513,blacklist_1064
chr12,42775913,42777013,blacklist_1065
chr12,43317462,43317762,blacklist_1066
chr12,43343313,43344813,blacklist_1067
chr12,43569413,43570813,blacklist_1068
chr12,43953913,43955113,blacklist_1069
chr12,43970013,43971513,blacklist_1070
chr12,44209313,44211013,blacklist_1071
chr12,45450913,45452513,blacklist_1072
chr12,45954513,45955613,blacklist_1073
chr12,46707213,46708913,blacklist_1074
chr12,47833840,47834164,blacklist_1075
chr12,47885939,47886207,blacklist_1076
chr12,48147592,48147885,blacklist_1077
chr12,48407213,48408413,blacklist_1078
chr12,48843113,48845013,blacklist_1079
chr12,49125513,49126813,blacklist_1080
chr12,49530813,49532413,blacklist_1081
chr12,50255713,50257736,blacklist_1082
chr12,50529087,50529178,blacklist_1083
chr12,50784613,50788413,blacklist_1084
chr12,51341705,51342001,blacklist_1085
chr12,51490509,51491041,blacklist_1086
chr12,51731834,51731978,blacklist_1087
chr12,52928513,52930013,blacklist_1088
chr12,52930753,52931017,blacklist_1089
chr12,54709413,54720113,blacklist_1090
chr12,54728813,54739813,blacklist_1091
chr12,55079913,55082013,blacklist_1092
chr12,55229713,55231613,blacklist_1093
chr12,55538456,55538640,blacklist_1094
chr12,56750213,56752013,blacklist_1095
chr12,56912513,56913613,blacklist_1096
chr12,57803213,57804313,blacklist_1097
chr12,57807052,57807267,blacklist_1098
chr12,58021313,58022613,blacklist_1099
chr12,58219142,58219358,blacklist_1100
chr12,58663413,58665113,blacklist_1101
chr12,59122813,59124613,blacklist_1102
chr12,59240964,59241173,blacklist_1103
chr12,59241913,59243513,blacklist_1104
chr12,59262013,59263713,blacklist_1105
chr12,60504713,60506013,blacklist_1106
chr12,61894113,61895713,blacklist_1107
chr12,62070513,62072413,blacklist_1108
chr12,62960813,62962113,blacklist_1109
chr12,62977513,62991313,blacklist_1110
chr12,63398813,63400313,blacklist_1111
chr12,63572413,63574413,blacklist_1112
chr12,63693213,63695313,blacklist_1113
chr12,64726013,64727813,blacklist_1114
chr12,64965213,64966413,blacklist_1115
chr12,65265713,65266913,blacklist_1116
chr12,65507513,65508613,blacklist_1117
chr12,65785813,65786913,blacklist_1118
chr12,67056962,67061987,blacklist_1119
chr12,67834913,67836613,blacklist_1120
chr12,67950313,67951913,blacklist_1121
chr12,68943113,68944213,blacklist_1122
chr12,69158513,69159713,blacklist_1123
chr12,69303157,69303296,blacklist_1124
chr12,69442991,69443173,blacklist_1125
chr12,69443811,69444112,blacklist_1126
chr12,69651727,69656623,blacklist_1127
chr12,69884286,69884469,blacklist_1128
chr12,70877654,70877989,blacklist_1129
chr12,71028288,71028445,blacklist_1130
chr12,71092513,71093613,blacklist_1131
chr12,71130683,71130877,blacklist_1132
chr12,72009774,72009896,blacklist_1133
chr12,72206613,72208413,blacklist_1134
chr12,72635613,72636713,blacklist_1135
chr12,73279410,73279545,blacklist_1136
chr12,73772229,73772356,blacklist_1137
chr12,74051513,74052813,blacklist_1138
chr12,74801450,74806985,blacklist_1139
chr12,74859613,74861013,blacklist_1140
chr12,75242613,75243913,blacklist_1141
chr12,75384813,75386213,blacklist_1142
chr12,75668813,75670313,blacklist_1143
chr12,76654813,76655913,blacklist_1144
chr12,77163503,77163920,blacklist_1145
chr12,77383513,77385413,blacklist_1146
chr12,77474092,77474223,blacklist_1147
chr12,77547113,77553713,blacklist_1148
chr12,77769313,77771213,blacklist_1149
chr12,77881313,77882413,blacklist_1150
chr12,78122513,78124313,blacklist_1151
chr12,78348550,78353486,blacklist_1152
chr12,78673213,78674513,blacklist_1153
chr12,78861313,78862413,blacklist_1154
chr12,80441324,80441592,blacklist_1155
chr12,80587313,80588413,blacklist_1156
chr12,81278612,81278895,blacklist_1157
chr12,81583113,81584913,blacklist_1158
chr12,82317913,82319313,blacklist_1159
chr12,83042687,83042980,blacklist_1160
chr12,84772550,84773750,blacklist_1161
chr12,85407677,85407961,blacklist_1162
chr12,85454850,85456050,blacklist_1163
chr12,85824150,85825350,blacklist_1164
chr12,85981050,85982150,blacklist_1165
chr12,86800950,86802050,blacklist_1166
chr12,86946350,86948150,blacklist_1167
chr12,87266050,87267250,blacklist_1168
chr12,87512094,87512669,blacklist_1169
chr12,87517194,87517695,blacklist_1170
chr12,87554879,87555310,blacklist_1171
chr12,87602350,87603950,blacklist_1172
chr12,87619250,87622950,blacklist_1173
chr12,87631050,87632150,blacklist_1174
chr12,87639150,87641150,blacklist_1175
